Type,Paper ID,Oral / Poster,Track Theme,Title,Authors Names,Presenter first name,Presenter last name,Session,Sub-session,Session Time
FIND,2997,Not Presenting,,"Sonnet or Not, Bot? Poetry Evaluation for Large Models and Datasets","Melanie Walsh(~Melanie_Walsh1),Maria Antoniak(~Maria_Antoniak1),Anna Preus(~Anna_Preus1)",TBA,TBA,Not Presenting,,
FIND,3001,Poster,"Special Theme: Efficiency in Model Algorithms, Training, and Inference",Merge to Learn: Efficiently Adding Skills to Language Models with Model Merging,"Jacob Morrison(~Jacob_Morrison2),Noah A. Smith(~Noah_A._Smith2),Hannaneh Hajishirzi(~Hannaneh_Hajishirzi1),Pang Wei Koh(~Pang_Wei_Koh1),Jesse Dodge(~Jesse_Dodge1),Pradeep Dasigi(~Pradeep_Dasigi1)",Jacob,Morrison,Session 04,"Special Theme: Efficiency in Model Algorithms, Training, and Inference 2",Nov 12 (Tue) 16:00-17:30
FIND,3003,Poster,NLP Applications,"To Ask LLMs about English Grammaticality, Prompt Them in a Different Language","Shabnam Behzad(~Shabnam_Behzad1),Amir Zeldes(~Amir_Zeldes1),Nathan Schneider(~Nathan_Schneider2)",Shabnam,Behzad,Session 12,NLP Applications 5,Nov 14 (Thu) 14:00-15:30
FIND,3004,Poster,Information Retrieval and Text Mining,Prefix-VAE: Efficient and Consistent Short-Text Topic Modeling with LLMs,"Pritom Saha Akash(~Pritom_Saha_Akash1),Kevin Chen-Chuan Chang(~Kevin_Chen-Chuan_Chang3)",Pritom Saha,Akash,Session 09,Information Retrieval and Text Mining 3,Nov 13 (Wed) 16:00-17:30
FIND,3006,Poster,Multilinguality and Language Diversity,Targeted Multilingual Adaptation for Low-resource Language Families,"C. M. Downey(~C._M._Downey1),Terra Blevins(~Terra_Blevins1),Dhwani Serai(~Dhwani_Serai1),Dwija Parikh(~Dwija_Parikh1),Shane Steinert-Threlkeld(~Shane_Steinert-Threlkeld1)",C.M.,Downey,Session 03,Multilinguality and Language Diversity 1,Nov 12 (Tue) 14:00-15:30
FIND,3007,Poster,Information Extraction,A Pointer Network based Approach for Joint Extraction and Detection of Multi-Label Multi-Class Intents,"Ankan Mullick(~Ankan_Mullick1),Sombit Bose(~Sombit_Bose1),Abhilash Nandy(~Abhilash_Nandy1),Gajula Sai Chaitanya(~Gajula_Sai_Chaitanya1),Pawan Goyal(~Pawan_Goyal1)",Abhilash,Nandy,Session 12,Information Extraction 2,Nov 14 (Thu) 14:00-15:30
FIND,3008,VPoster,Low-resource Methods for NLP,Cost-Performance Optimization for Processing Low-Resource Language Tasks Using Commercial LLMs,"Arijit Nag(~Arijit_Nag1),Animesh Mukherjee(~Animesh_Mukherjee2),Niloy Ganguly(~Niloy_Ganguly1),Soumen Chakrabarti(~Soumen_Chakrabarti1)",Arijit ,Nag,VPoster,,
FIND,3011,Poster,Low-resource Methods for NLP,Advancing Vision-Language Models with Adapter Ensemble Strategies,"Yue Bai(~Yue_Bai1),Handong Zhao(~Handong_Zhao3),Zhe Lin(~Zhe_Lin1),Ajinkya Kale(~Ajinkya_Kale1),Jiuxiang Gu(~Jiuxiang_Gu2),Tong Yu(~Tong_Yu3),Sungchul Kim(~Sungchul_Kim1),Yun Fu(~Yun_Fu1)",Yue,Bai,Session 06,Low-resource Methods for NLP 2,Nov 13 (Wed) 10:30-12:00
FIND,3016,Poster,NLP Applications,Who Wrote When? Author Diarization in Social Media Discussions,"Benedikt Boenninghoff(~Benedikt_Boenninghoff1),Henry Hosseini(~Henry_Hosseini1),Robert M. Nickel(~Robert_M._Nickel1),Dorothea Kolossa(~Dorothea_Kolossa1)",Robert,Nickel,Session 12,NLP Applications 5,Nov 14 (Thu) 14:00-15:30
FIND,3018,Poster,Generation,Controlled Transformation of Text-Attributed Graphs,"Nidhi Vakil(~Nidhi_Vakil1),Hadi Amiri(~Hadi_Amiri1)",Nidhi ,Vakil,Session 11,Generation 2,Nov 14 (Thu) 10:30-12:00
FIND,3019,Poster,NLP Applications,Misinformation with Legal Consequences (MisLC): A New Task Towards Harnessing Societal Harm of Misinformation,"Chu Fei Luo(~Chu_Fei_Luo1),Radin Shayanfar(~Radin_Shayanfar1),Rohan V Bhambhoria(~Rohan_V_Bhambhoria1),Samuel Dahan(~Samuel_Dahan1),Xiaodan Zhu(~Xiaodan_Zhu1)",Chu-Fei,Luo,Session 12,NLP Applications 5,Nov 14 (Thu) 14:00-15:30
FIND,3021,Not Presenting,,CASE: Efficient Curricular Data Pre-training for Building Assistive Psychology Expert Models,"Sarthak Harne(~Sarthak_Harne1),Monjoy Narayan Choudhury(~Monjoy_Narayan_Choudhury1),Madhav Rao(~Madhav_Rao1),T K Srikanth(~T_K_Srikanth1),Seema Mehrotra(~Seema_Mehrotra1),Apoorva Vashisht(~Apoorva_Vashisht1),Aarushi Basu(~Aarushi_Basu1),Manjit singh sodhi(~Manjit_singh_sodhi1)",Sarthak,Harne,Not Presenting,,
FIND,3023,Not Presenting,,Explicit Inductive Inference using Large Language Models,"Tianyang Liu(~Tianyang_Liu4),Tianyi Li(~Tianyi_Li2),Liang Cheng(~Liang_Cheng3),Mark Steedman(~Mark_Steedman1)",Tianyang,Liu,Not Presenting,,
FIND,303,VPoster,"Multimodality and Language Grounding to Vision, Robotics and Beyond",MultiSkill: Evaluating Large Multimodal Models for Fine-grained Alignment Skills,"Zhenran Xu(~Zhenran_Xu1),Senbao Shi(~Senbao_Shi1),Baotian Hu(~Baotian_Hu1),Longyue Wang(~Longyue_Wang3),Min Zhang(~Min_Zhang9)",Zhenran,Xu,VPoster,,
FIND,3039,Poster,Question Answering,Less is More: Making Smaller Language Models Competent Subgraph Retrievers for Multi-hop KGQA,"Wenyu Huang(~Wenyu_Huang2),Guancheng Zhou(~Guancheng_Zhou1),Hongru WANG(~Hongru_WANG1),Pavlos Vougiouklis(~Pavlos_Vougiouklis1),Mirella Lapata(~Mirella_Lapata1),Jeff Z. Pan(~Jeff_Z._Pan1)",Wenyu,Huang,Session 09,Question Answering 3,Nov 13 (Wed) 16:00-17:30
FIND,3041,Poster,"Ethics, Bias, and Fairness",Evaluating Gender Bias of LLMs in Making Morality Judgements,"Divij Bajaj(~Divij_Bajaj1),Yuanyuan Lei(~Yuanyuan_Lei1),Jonathan Tong(~Jonathan_Tong1),Ruihong Huang(~Ruihong_Huang1)",Divij,Bajaj,Session 11,"Ethics, Bias, and Fairness 4",Nov 14 (Thu) 10:30-12:00
FIND,3042,Poster,Machine Learning for NLP,A Study of Parameter Efficient Fine-tuning by Learning to Efficiently Fine-Tune,"Taha Ceritli(~Taha_Ceritli1),Savas Ozkan(~Savas_Ozkan2),Jeongwon Min(~Jeongwon_Min1),Eunchung Noh(~Eunchung_Noh1),Cho Jung Min(~Cho_Jung_Min1),Mete Ozay(~Mete_Ozay3)",Mete,Ozay,Session 11,Machine Learning for NLP 3,Nov 14 (Thu) 10:30-12:00
FIND,3044,Poster,Computational Social Science and Cultural Analytics,Explaining Mixtures of Sources in News Articles,"Alexander Spangher(~Alexander_Spangher2),James Youn(~James_Youn1),Matt DeButts(~Matt_DeButts1),Nanyun Peng(~Nanyun_Peng1),Jonathan May(~Jonathan_May1)",Alexander,Spangher,Session 04,Computational Social Science and Cultural Analytics 2,Nov 12 (Tue) 16:00-17:30
FIND,3047,Poster,Dialogue and Interactive Systems,LLM generated responses to mitigate the impact of hate speech,"Jakub Podolak(~Jakub_Podolak1),Szymon Łukasik(~Szymon_Łukasik1),Paweł Balawender(~Paweł_Balawender1),Jan Ossowski(~Jan_Ossowski1),Jan Piotrowski(~Jan_Piotrowski1),Katarzyna Bąkowicz(~Katarzyna_Bąkowicz1),Piotr Sankowski(~Piotr_Sankowski1)",Szymon,Łukasik,Session 12,Dialogue and Interactive Systems 3,Nov 14 (Thu) 14:00-15:30
FIND,3048,VPoster,"Linguistic Theories, Cognitive Modeling and Psycholinguistics",Locally Measuring Cross-lingual Lexical Alignment: A Domain and Word Level Perspective,"Taelin Karidi(~Taelin_Karidi1),Eitan Grossman(~Eitan_Grossman2),Omri Abend(~Omri_Abend1)",Taelin ,Karidi,VPoster,,
FIND,3049,Poster,Question Answering,SaSR-Net: Source-Aware Semantic Representation Network for Enhancing Audio-Visual Question Answering,"Tianyu Yang(~Tianyu_Yang6),Yiyang Nan(~Yiyang_Nan1),Lisen Dai(~Lisen_Dai1),Zhenwen Liang(~Zhenwen_Liang1),Yapeng Tian(~Yapeng_Tian1),Xiangliang Zhang(~Xiangliang_Zhang1)",Tianyu,Yang,Session 09,Question Answering 3,Nov 13 (Wed) 16:00-17:30
FIND,305,VPoster,,To Forget or Not? Towards Practical Knowledge Unlearning for Large Language Models,"Bozhong Tian(~Bozhong_Tian1),Xiaozhuan Liang(~Xiaozhuan_Liang1),Siyuan Cheng(~Siyuan_Cheng2),Qingbin Liu(~Qingbin_Liu1),Mengru Wang(~Mengru_Wang1),Dianbo Sui(~Dianbo_Sui1),Xi Chen(~Xi_Chen21),Huajun Chen(~Huajun_Chen1),Ningyu Zhang(~Ningyu_Zhang1)",Bozhong,Tian,VPoster,,
FIND,3056,Poster,"Multimodality and Language Grounding to Vision, Robotics and Beyond",Grounding Complex Events in Multimodal Data,"Kate Sanders(~Kate_Sanders1),Reno Kriz(~Reno_Kriz1),David Etter(~David_Etter1),Hannah Recknor(~Hannah_Recknor1),Alexander Martin(~Alexander_Martin1),Cameron Carpenter(~Cameron_Carpenter1),Jingyang Lin(~Jingyang_Lin2),Benjamin Van Durme(~Benjamin_Van_Durme2)",Kate,Sanders,Session 12,"Multimodality and Language Grounding to Vision, Robotics and Beyond 5",Nov 14 (Thu) 14:00-15:30
FIND,3057,Poster,"Special Theme: Efficiency in Model Algorithms, Training, and Inference",How Does Quantization Affect Multilingual LLMs?,"Kelly Marchisio(~Kelly_Marchisio1),Saurabh Dash(~Saurabh_Dash1),Hongyu Chen(~Hongyu_Chen1),Dennis Aumiller(~Dennis_Aumiller1),Ahmet Üstün(~Ahmet_Üstün1),Sara Hooker(~Sara_Hooker2),Sebastian Ruder(~Sebastian_Ruder2)",Sebastian,Ruder,Session 11,"Special Theme: Efficiency in Model Algorithms, Training, and Inference 3",Nov 14 (Thu) 10:30-12:00
FIND,3058,Poster,Generation,Presentations are not always linear! GNN meets LLM for Document-to-Presentation Transformation with Attribution,"Himanshu Maheshwari(~Himanshu_Maheshwari1),Sambaran Bandyopadhyay(~Sambaran_Bandyopadhyay1),Aparna Garimella(~Aparna_Garimella1),Anandhavelu Natarajan(~Anandhavelu_Natarajan1)",Sambaran,Bandyopadhyay,Session 11,Generation 2,Nov 14 (Thu) 10:30-12:00
FIND,3059,Poster,NLP Applications,Domain Adaptation via Prompt Learning for Alzheimer's Detection,Shahla Farzana(~Shahla_Farzana1),Shahla,Farzana,Session 12,NLP Applications 5,Nov 14 (Thu) 14:00-15:30
FIND,3060,Poster,Question Answering,SPINACH: SPARQL-Based Information Navigation for Challenging Real-World Questions,"Shicheng Liu(~Shicheng_Liu2),Sina Semnani(~Sina_Semnani1),Harold Triedman(~Harold_Triedman2),Jialiang Xu(~Jialiang_Xu1),Isaac Dan Zhao(~Isaac_Dan_Zhao1),Monica Lam(~Monica_Lam1)",Shicheng,Liu,Session 09,Question Answering 3,Nov 13 (Wed) 16:00-17:30
FIND,3066,Poster,Machine Learning for NLP,Navigating Noisy Feedback: Enhancing Reinforcement Learning with Error-Prone Language Models,"Muhan Lin(~Muhan_Lin1),Shuyang Shi(~Shuyang_Shi2),Yue Guo(~Yue_Guo7),Behdad Chalaki(~Behdad_Chalaki1),Vaishnav Tadiparthi(~Vaishnav_Tadiparthi1),Ehsan Moradi Pari(~Ehsan_Moradi_Pari1),Simon Stepputtis(~Simon_Stepputtis1),Joseph Campbell(~Joseph_Campbell1),Katia P. Sycara(~Katia_P._Sycara1)",Muhan,Lin,Session 11,Machine Learning for NLP 3,Nov 14 (Thu) 10:30-12:00
FIND,3067,Poster,Language Modeling,On the Limited Generalization Capability of the Implicit Reward Model Induced by Direct Preference Optimization,"Yong Lin(~Yong_Lin2),Skyler Seto(~Skyler_Seto1),Maartje Ter Hoeve(~Maartje_Ter_Hoeve1),Katherine Metcalf(~Katherine_Metcalf1),Barry-John Theobald(~Barry-John_Theobald1),Xuan Wang(~Xuan_Wang19),Yizhe Zhang(~Yizhe_Zhang2),Chen Huang(~Chen_Huang6),Tong Zhang(~Tong_Zhang2)",Maartje,ter Hoeve,Session 09,Language Modeling 3,Nov 13 (Wed) 16:00-17:30
FIND,307,Poster,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EchoSight: Advancing Visual-Language Models with Wiki Knowledge,"Yibin Yan(~Yibin_Yan1),Weidi Xie(~Weidi_Xie3)",Yibin,Yan,Session 12,"Multimodality and Language Grounding to Vision, Robotics and Beyond 5",Nov 14 (Thu) 14:00-15:30
FIND,3071,Poster,Resources and Evaluation,Gazelle: An Instruction Dataset for Arabic Writing Assistance,"Samar Mohamed Magdy(~Samar_Mohamed_Magdy1),Fakhraddin Alwajih(~Fakhraddin_Alwajih1),Sang Yun Kwon(~Sang_Yun_Kwon1),Reem Abdel-Salam(~Reem_Abdel-Salam1),Muhammad Abdul-Mageed(~Muhammad_Abdul-Mageed2)",Samar,Magdy,Session 11,Resources and Evaluation 5,Nov 14 (Thu) 10:30-12:00
FIND,3075,Poster,Computational Social Science and Cultural Analytics,Extrinsic Evaluation of Cultural Competence in Large Language Models,"Shaily Bhatt(~Shaily_Bhatt1),Fernando Diaz(~Fernando_Diaz1)",Shaily,Bhatt,Session 12,Computational Social Science and Cultural Analytics 4,Nov 14 (Thu) 14:00-15:30
FIND,3084,Poster,Machine Translation,BLASER 2.0: a metric for evaluation and quality estimation of massively multilingual speech and text translation,"David Dale(~David_Dale1),Marta R. Costa-jussà(~Marta_R._Costa-jussà1)",David,Dale,Session 04,Machine Translation 2,Nov 12 (Tue) 16:00-17:30
FIND,3093,Poster,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Multi-label Sequential Sentence Classification via Large Language Model,"Mengfei Lan(~Mengfei_Lan1),Lecheng Zheng(~Lecheng_Zheng1),Shufan Ming(~Shufan_Ming1),Halil Kilicoglu(~Halil_Kilicoglu1)",Mengfei,Lan,Session 04,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Nov 12 (Tue) 16:00-17:30
FIND,31,Not Presenting,,InsertGNN: A Hierarchical Graph Neural Network for the TOEFL Sentence Insertion Problem,"Fang Wu(~Fang_Wu1),Stan Z. Li(~Stan_Z._Li2)",TBA,TBA,Not Presenting,,
FIND,3100,Poster,Dialogue and Interactive Systems,Multi-trait User Simulation with Adaptive Decoding for Conversational Task Assistants,"Rafael Ferreira(~Rafael_Ferreira1),David Semedo(~David_Semedo1),Joao Magalhaes(~Joao_Magalhaes1)",Rafael,Ferreira,Session 12,Dialogue and Interactive Systems 3,Nov 14 (Thu) 14:00-15:30
FIND,3101,Not Presenting,,VarBench: Robust Language Model Benchmarking Through Dynamic Variable Perturbation,"Kun Qian(~Kun_Qian2),Shunji Wan(~Shunji_Wan1),Claudia Tang(~Claudia_Tang1),Youzhi Wang(~Youzhi_Wang1),Xuanming Zhang(~Xuanming_Zhang2),Maximillian Chen(~Maximillian_Chen1),Zhou Yu(~Zhou_Yu1)",TBA,TBA,Not Presenting,,
FIND,3109,Not Presenting,,Gloss2Text: Sign Language Gloss translation using LLMs and Semantically Aware Label Smoothing,"Pooya Fayyazsanavi(~Pooya_Fayyazsanavi1),Antonios Anastasopoulos(~Antonios_Anastasopoulos1),Jana Kosecka(~Jana_Kosecka1)",TBA,TBA,Not Presenting,,
FIND,3110,Not Presenting,,Structured Chain-of-Thought Prompting for Few-Shot Generation of Content-Grounded QA Conversations,"Md Arafat Sultan(~Md_Arafat_Sultan1),Jatin Ganhotra(~Jatin_Ganhotra1),Ramón Fernandez Astudillo(~Ramón_Fernandez_Astudillo1)",Arafat,Sultan,Not Presenting,,
FIND,3113,Poster,Machine Learning for NLP,Gradient Localization Improves Lifelong Pretraining of Language Models,"Jared Fernandez(~Jared_Fernandez1),Yonatan Bisk(~Yonatan_Bisk1),Emma Strubell(~Emma_Strubell1)",Jared,Fernandez,Session 11,Machine Learning for NLP 3,Nov 14 (Thu) 10:30-12:00
FIND,3121,VPoster,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",PFA-ERC Psuedo-Future Augmented Dynamic Emotion Recognition in Conversations,"Tanmay Khule(~Tanmay_Khule1),Rishabh Agrawal(~Rishabh_Agrawal3),Apurva Narayan(~Apurva_Narayan1)",Tanmay,Khule,VPoster,,
FIND,3123,Poster,Speech Processing and Spoken Language Understanding,Textless Speech-to-Speech Translation With Limited Parallel Data,"Anuj Diwan(~Anuj_Diwan1),Anirudh Srinivasan(~Anirudh_Srinivasan1),David Harwath(~David_Harwath1),Eunsol Choi(~Eunsol_Choi1)",Anuj,Diwan,Session 06,Speech Processing and Spoken Language Understanding 1,Nov 13 (Wed) 10:30-12:00
FIND,3125,Poster,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",The Overlooked Repetitive Lengthening Form in Sentiment Analysis,"Lei Wang(~Lei_Wang66),Eduard Dragut(~Eduard_Dragut1)",Lei,Wang,Session 04,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Nov 12 (Tue) 16:00-17:30
FIND,3131,Poster,Resources and Evaluation,Remember This Event That Year? Assessing Temporal Information and Understanding in Large Language Models,"Himanshu Beniwal(~Himanshu_Beniwal1),Dishant Patel(~Dishant_Patel1),Kowsik Nandagopan D(~Kowsik_Nandagopan_D1),Hritik Ladia(~Hritik_Ladia1),Ankit Yadav(~Ankit_Yadav1),Mayank Singh(~Mayank_Singh1)",Himanshu,Beniwal,Session 11,Resources and Evaluation 5,Nov 14 (Thu) 10:30-12:00
FIND,3132,Poster,Machine Learning for NLP,"Hop, skip, jump to Convergence: Dynamics of Learning Rate Transitions for Improved Training of Large Language Models","Vignesh Ganapathiraman(~Vignesh_Ganapathiraman2),Shreyas Subramanian(~Shreyas_Subramanian1),Corey D Barrett(~Corey_D_Barrett1)",Corey,Barrett,Session 11,Machine Learning for NLP 3,Nov 14 (Thu) 10:30-12:00
FIND,3135,Poster,Language Modeling,FactAlign: Long-form Factuality Alignment of Large Language Models,"Chao-Wei Huang(~Chao-Wei_Huang1),Yun-Nung Chen(~Yun-Nung_Chen1)",Chao-Wei,Huang,Session 09,Language Modeling 3,Nov 13 (Wed) 16:00-17:30
FIND,3141,Not Presenting,,HyperLoRA: Efficient Cross-task Generalization via Constrained Low-Rank Adapters Generation,"Chuancheng Lv(~Chuancheng_Lv1),Lei Li(~Lei_Li18),shitou zhang(~shitou_zhang1),Gang Chen(~Gang_Chen8),Fanchao Qi(~Fanchao_Qi1),Ningyu Zhang(~Ningyu_Zhang1),Hai-Tao Zheng(~Hai-Tao_Zheng2)",TBA,TBA,Not Presenting,,
FIND,3144,Poster,Interpretability and Analysis of Models for NLP,Infer-then-Verbalize: How do LMs Map true/false to cat/dog During In-Context Learning?,"Junyi Tao(~Junyi_Tao1),Xiaoyin Chen(~Xiaoyin_Chen1),Nelson F. Liu(~Nelson_F._Liu1)",Junyi,Tao,Session 03,Interpretability and Analysis of Models for NLP 2,Nov 12 (Tue) 14:00-15:30
FIND,3147,Not Presenting,,Debate as Optimization: Adaptive Conformal Prediction and Diverse Retrieval for Event Extraction,"Sijia Wang(~Sijia_Wang1),Lifu Huang(~Lifu_Huang1)",TBA,TBA,Not Presenting,,
FIND,315,VPoster,"Multimodality and Language Grounding to Vision, Robotics and Beyond",Rationale-based Ensemble of Multiple QA Strategies for Zero-shot Knowledge-based VQA,"Miaoyu Li(~Miaoyu_Li2),Haoxin Li(~Haoxin_Li1),Zilin Du(~Zilin_Du1),Boyang Li(~Boyang_Li1)",Miaoyu,Li,VPoster,,
FIND,3152,Poster,"Multimodality and Language Grounding to Vision, Robotics and Beyond",MiRAGeNews: Multimodal Realistic AI-Generated News Detection,"Runsheng Huang(~Runsheng_Huang1),Liam Dugan(~Liam_Dugan1),Chris Callison-Burch(~Chris_Callison-Burch1)",Runsheng,Huang,Session 09,"Multimodality and Language Grounding to Vision, Robotics and Beyond 4",Nov 13 (Wed) 16:00-17:30
FIND,3158,Poster,Resources and Evaluation,MORE: Evaluating and Quantifying Unimodal Biases in Multimodal Large Language Models through a Causal Lens,"Meiqi Chen(~Meiqi_Chen1),Yixin Cao(~Yixin_Cao2),Yan Zhang(~Yan_Zhang14),Chaochao Lu(~Chaochao_Lu1)",Meiqi,Chen,Session 04,Resources and Evaluation 2,Nov 12 (Tue) 16:00-17:30
FIND,3165,Poster,Question Answering,Large Language Models are In-context Teachers for Knowledge Reasoning,"Jiachen Zhao(~Jiachen_Zhao4),Zonghai Yao(~Zonghai_Yao1),Zhichao Yang(~Zhichao_Yang2),hong yu(~hong_yu1)",Jiachen,Zhao,Session 09,Question Answering 3,Nov 13 (Wed) 16:00-17:30
FIND,3170,Poster,Computational Social Science and Cultural Analytics,SocialGaze: Improving the Integration of Human Social Norms in Large Language Models,"Anvesh Rao Vijjini(~Anvesh_Rao_Vijjini2),Rakesh R Menon(~Rakesh_R_Menon3),Shashank Srivastava(~Shashank_Srivastava1),Snigdha Chaturvedi(~Snigdha_Chaturvedi2)",Anvesh Rao,Vijjini,Session 12,Computational Social Science and Cultural Analytics 4,Nov 14 (Thu) 14:00-15:30
FIND,3175,Poster,Information Extraction,Improving Temporal Reasoning of Language Models via Recounted Narratives,"Xinliang Frederick Zhang(~Xinliang_Frederick_Zhang1),Nicholas Beauchamp(~Nicholas_Beauchamp1),Lu Wang(~Lu_Wang9)",Xinliang Frederick,Zhang,Session 12,Information Extraction 2,Nov 14 (Thu) 14:00-15:30
FIND,3178,Poster,Dialogue and Interactive Systems,Auto-Intent: Automated Intent Discovery and Self-Exploration for Large Language Model Agents,"Jaekyeom Kim(~Jaekyeom_Kim1),Dong-Ki Kim(~Dong-Ki_Kim1),Lajanugen Logeswaran(~Lajanugen_Logeswaran1),Sungryull Sohn(~Sungryull_Sohn1),Honglak Lee(~Honglak_Lee2)",Jaekyeom,Kim,Session 12,Dialogue and Interactive Systems 3,Nov 14 (Thu) 14:00-15:30
FIND,3179,Poster,NLP Applications,See Detail Say Clear: Towards Brain CT Report Generation via Pathological Clue-driven Representation Learning,"Chengxin Zheng(~Chengxin_Zheng1),Junzhong Ji(~Junzhong_Ji1),Yanzhao Shi(~Yanzhao_Shi1),Xiaodan Zhang(~Xiaodan_Zhang1),Liangqiong Qu(~Liangqiong_Qu2)",Chengxin,Zheng,Session 12,NLP Applications 5,Nov 14 (Thu) 14:00-15:30
FIND,3182,Poster,Resources and Evaluation,P-FOLIO: Evaluating and Improving Logical Reasoning with Abundant Human-Written Reasoning Chains,"SIMENG HAN(~SIMENG_HAN1),Aaron Yu(~Aaron_Yu1),Rui Shen(~Rui_Shen1),Zhenting Qi(~Zhenting_Qi1),Martin Riddell(~Martin_Riddell1),Wenfei Zhou(~Wenfei_Zhou1),Yujie Qiao(~Yujie_Qiao1),Yilun Zhao(~Yilun_Zhao1),Semih Yavuz(~Semih_Yavuz1),Ye Liu(~Ye_Liu4),Shafiq Joty(~Shafiq_Joty1),Yingbo Zhou(~Yingbo_Zhou1),Caiming Xiong(~Caiming_Xiong1),Rex Ying(~Zhitao_Ying1),Arman Cohan(~Arman_Cohan1),Dragomir Radev(~Dragomir_Radev2)",Simeng,Han,Session 11,Resources and Evaluation 5,Nov 14 (Thu) 10:30-12:00
FIND,3186,Not Presenting,,TRIP NEGOTIATOR: A Travel Persona-aware Reinforced Dialogue Generation Model for Personalized Integrative Negotiation in Tourism,"Priyanshu Priya(~Priyanshu_Priya1),Desai Vishesh Yasheshbhai(~Desai_Vishesh_Yasheshbhai1),Ratnesh Kumar Joshi(~Ratnesh_Kumar_Joshi1),Roshni Ramnani(~Roshni_Ramnani1),ANUTOSH MAITRA(~ANUTOSH_MAITRA1),Shubhashis Sengupta(~Shubhashis_Sengupta1),Asif Ekbal(~Asif_Ekbal1)",Priyanshu,Priya,Not Presenting,,
FIND,3190,Poster,Question Answering,"Chain of Condition: Construct, Verify and Solve Conditions for Conditional Question Answering","Jiuheng Lin(~Jiuheng_Lin1),Yuxuan Lai(~Yuxuan_Lai1),Yansong Feng(~Yansong_Feng1)",Jiuheng,Lin,Session 09,Question Answering 3,Nov 13 (Wed) 16:00-17:30
FIND,3195,Poster,Human-centered NLP,Two Tales of Persona in LLMs: A Survey of Role-Playing and Personalization,"Yu-Min Tseng(~Yu-Min_Tseng1),Yu-Chao Huang(~Yu-Chao_Huang1),Teng-Yun Hsiao(~Teng-Yun_Hsiao1),Wei-Lin Chen(~Wei-Lin_Chen1),Chao-Wei Huang(~Chao-Wei_Huang1),Yu Meng(~Yu_Meng1),Yun-Nung Chen(~Yun-Nung_Chen1)",Yu-Min,Tseng,Session 06,Human-centered NLP 2,Nov 13 (Wed) 10:30-12:00
FIND,3199,Not Presenting,,ToxiCraft: A Novel Framework for Synthetic Generation of Harmful Information,"Zheng Hui(~Zheng_Hui2),Zhaoxiao Guo(~Zhaoxiao_Guo1),Hang Zhao(~Hang_Zhao9),Juanyong Duan(~Juanyong_Duan1),Congrui Huang(~Congrui_Huang2)",TBA,TBA,Not Presenting,,
FIND,3200,Not Presenting,,Look Who’s Talking Now: Covert Channels From Biased LLMs,"Daniel Silva(~Daniel_Silva1),Frederic Sala(~Frederic_Sala1),Ryan Gabrys(~Ryan_Gabrys1)",TBA,TBA,Not Presenting,,
FIND,3205,Poster,Computational Social Science and Cultural Analytics,ValueScope: Unveiling Implicit Norms and Values via Return Potential Model of Social Interactions,"Chan Young Park(~Chan_Young_Park1),Shuyue Stella Li(~Shuyue_Stella_Li1),Hayoung Jung(~Hayoung_Jung1),Svitlana Volkova(~Svitlana_Volkova1),Tanu Mitra(~Tanu_Mitra1),David Jurgens(~David_Jurgens1),Yulia Tsvetkov(~Yulia_Tsvetkov1)",Stella,Li,Session 12,Computational Social Science and Cultural Analytics 4,Nov 14 (Thu) 14:00-15:30
FIND,3206,Poster,"Multimodality and Language Grounding to Vision, Robotics and Beyond",Unraveling the Truth: Do LLMs really Understand Charts? A Deep Dive into Consistency and Robustness,"Srija Mukhopadhyay(~Srija_Mukhopadhyay1),Adnan Qidwai(~Adnan_Qidwai1),Aparna Garimella(~Aparna_Garimella1),Pritika Ramu(~Pritika_Ramu1),Vivek Gupta(~Vivek_Gupta2),Dan Roth(~Dan_Roth3)",Vivek,Gupta,Session 12,"Multimodality and Language Grounding to Vision, Robotics and Beyond 5",Nov 14 (Thu) 14:00-15:30
FIND,3207,Poster,NLP Applications,Fine-Tuning Language Models on Multiple Datasets for Citation Intention Classification,"Zeren Shui(~Zeren_Shui1),Petros Karypis(~Petros_Karypis1),Daniel S. Karls(~Daniel_S._Karls1),Mingjian Wen(~Mingjian_Wen1),Saurav Manchanda(~Saurav_Manchanda1),Ellad B. Tadmor(~Ellad_B._Tadmor1),George Karypis(~George_Karypis1)",Zeren,Shui,Session 12,NLP Applications 5,Nov 14 (Thu) 14:00-15:30
